"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SUOX",0.340968140461539,10.2590057194966,6.46451743767897,5.74283903251009e-05,0.000962294845900931,1.43662877402259
"ARL6IP5",-0.407743202190769,14.1449321648684,-6.45952950395469,5.78090914158245e-05,0.000962294845900931,1.42959416546863
"ALDH1L1",-0.958859212065951,13.6205163865664,-6.45748856643466,5.79656455398869e-05,0.000962294845900931,1.42671482168971
"CCR7",-0.536923166938363,14.7767179442349,-6.43371161569629,5.98234397597932e-05,0.000987588069777592,1.39312938993987
"ECI2",0.567654100374876,14.376288582318,6.42520829890651,6.05032805904814e-05,0.000993262189693736,1.38109991440577
"ALDH5A1",0.739754650646754,15.0753249811634,6.37667563680832,6.45457132410143e-05,0.0010537711747359,1.31225611109676
"GTPBP3",2.5184916225939,18.5735458425937,6.35842992699197,6.61396539083967e-05,0.00107386086428193,1.28629263910004
"DNAJB1",0.67825312900719,10.9197751175626,6.34998315548774,6.68918252947933e-05,0.00108013849041593,1.27425778906213
"PGP",-0.389305136799182,13.9652986305742,-6.33516640594339,6.82335051149849e-05,0.00109581525877598,1.25312385541783
"MYOT",0.590682759166345,18.9984827063409,6.31674754852879,6.99417680679954e-05,0.00111717797103203,1.22681075706295
"SMTNL2",-0.732532735294757,13.0250300085455,-6.30324649675763,7.12230606756468e-05,0.00113152765750826,1.20749411942965
"EIF5A",-0.422477630486217,16.0887097330688,-6.28674397302454,7.28235140977756e-05,0.00115076729496752,1.18384965842232
"STX12",-0.423526200719628,10.8320084270109,-6.27460902928972,7.4024996800103e-05,0.00116353119970375,1.1664394612112
"PIP4K2B",-0.597097064676282,10.5822663499238,-6.26899943311814,7.45875769357795e-05,0.00116617084574195,1.15838454462273
"PLIN5",0.70113241869465,13.3755458387674,6.24464775961156,7.70835076954724e-05,0.00119722998562425,1.12336810754048
"DHRS7C",0.82928439973146,13.5219269670037,6.23842118388992,7.77359864081425e-05,0.00119722998562425,1.11440170251474
"ATP1B4",0.663668132872541,11.6345304497718,6.23791240228453,7.77895625177175e-05,0.00119722998562425,1.11366881330923
"TAPT1",-1.47276536011227,12.9264385006147,-6.21616480076259,8.01170882738579e-05,0.00122666319092876,1.08230897930195
"NDUFA4",0.592591108152519,17.1656776210823,6.20601953903859,8.12283319388762e-05,0.00123726660247103,1.06765761959968
"CACNA2D1",-0.359586701126622,14.264410349003,-6.19841686008575,8.20719104598565e-05,0.0012437051046609,1.05666897334932
"CROCC",-0.62148105571346,16.8308779197887,-6.17440651879204,8.47983179897291e-05,0.00127729308420453,1.02191359470442
"CDC37L1",-0.406821276007484,10.7690152736051,-6.17134506347907,8.51528722803021e-05,0.00127729308420453,1.01747643999493
"INPP1",-0.673225497835471,11.2833088586416,-6.15146820812537,8.74938725358076e-05,0.0013048428596297,0.98863660712185
"TPI1",-0.422745269486498,18.8800706621484,-6.14827559053289,8.78762720423504e-05,0.0013048428596297,0.983999332774744
"MYOM3",1.2282881854227,16.5701516383297,6.14113626279791,8.87378922673859e-05,0.0013048428596297,0.973624430141048
"CUTC",-0.386787215883407,13.3688340253783,-6.13969802943594,8.89125611349919e-05,0.0013048428596297,0.971533540764868
"CRAT",0.513753236488032,16.8860804473611,6.13735929954631,8.91973799137731e-05,0.0013048428596297,0.968132915249266
"CECR5",0.410851618926204,13.3158903627117,6.1304611320077,9.00431750116482e-05,0.00131072700571143,0.958098296341686
"NRBP1",0.377059630991766,11.1663945527356,6.10366406502789,9.34112831130665e-05,0.00134526978233685,0.919055451898021
"COX7A2",0.746417314807481,15.6953881945817,6.10093914806574,9.37612650299071e-05,0.00134526978233685,0.915079794766279
"CD36",0.465494002694475,13.8064120663748,6.1007786676699,9.37819205283897e-05,0.00134526978233685,0.914845621987326
"NDUFA6",0.392967833518936,14.4429138407164,6.07937324279241,9.65812189329259e-05,0.00137873189346278,0.883579250291755
"ANK2",-0.327335372351754,11.6389387356381,-6.05356031358328,0.000100076534730536,0.00141581697870349,0.845791432070038
"UNC45B",-0.786884886543824,13.8023772449915,-6.05312008160853,0.000100137309153648,0.00141581697870349,0.84514617929977
"PTCD3",0.355968296698059,12.3352787646458,6.04162275660117,0.000101738609178805,0.00143160757201604,0.828285007714693
"SRGAP3",-0.924569769517953,10.9131988749372,-5.98007643529013,0.000110790095935696,0.00155158641464447,0.737716643932832
"C7orf55",0.481246266224899,12.5783395806366,5.97285368981351,0.000111907594308559,0.00155984406217826,0.727053862923701
"ATRN",-0.651547641841173,16.7088328037159,-5.96606398898348,0.000112969103795734,0.00156724742589857,0.717023824991213
"PPID",-0.532192259568324,11.3890979978903,-5.95159576383971,0.000115267218413108,0.00159165715145202,0.695629553962426
"CYGB",0.328169942465303,11.8404358666251,5.94440605616628,0.0001164277939304,0.00160014512885629,0.684987349614818
"LMOD2",0.502326192637364,12.0074011589171,5.94110449802879,0.000116964923124521,0.00160014512885629,0.680097995938103
"PUF60",0.764830751517223,9.92998943866538,5.93268406127631,0.000118346888232769,0.0016044669388632,0.66762117081054
"MYH1",-3.40422703942271,16.0440193281117,-5.93256371524541,0.000118366765709705,0.0016044669388632,0.667442779439869
"CCDC90B",-0.511967227143138,15.5877779519891,-5.92755679549813,0.000119196931155154,0.00160834215325789,0.660019149693514
"SCCPDH",0.402373558439171,14.3585805019654,5.92114744384728,0.000120268731853865,0.00161542773921896,0.65051112292702
"TPD52",-0.844352408255888,11.1524873603682,-5.90910655319172,0.000122310259352439,0.00163273472811618,0.632633594577295
"MRPL15",0.376821090901409,11.3539212750339,5.90395863176058,0.000123194377899129,0.00163273472811618,0.624984189149782
"MT-CO2",0.48851384469933,18.8346743701806,5.90383997190906,0.000123214837350223,0.00163273472811618,0.624807826819905
"FSD2",-0.371614924589643,12.6241218070761,-5.88006878607271,0.00012738775377629,0.00167559038392268,0.589437855667179
"IBA57",0.342579835402447,11.9666739733901,5.87638019484937,0.000128048708964973,0.00167559038392268,0.583942475624615
"NDUFB11",0.567036783972567,15.0332002881127,5.87504107927181,0.000128289570961835,0.00167559038392268,0.58194695355404
"NUDCD2",-0.640508784978245,10.2619381248025,-5.87267079201501,0.000128717095482385,0.00167559038392268,0.578414193330796
"VDAC1",0.598631673271001,18.2213352938389,5.86516220473841,0.000130081499656356,0.00168592469949357,0.567218001433855
"CAPZB",-0.347538481882522,15.4818068621663,-5.84282046548711,0.000134233593788955,0.00172344392693153,0.533857713623665
"SLC35A4",0.609881331075345,12.3964197581915,5.84159161199388,0.000134466046093332,0.00172344392693153,0.532020808121497
"SBDS",-0.461821758554542,12.711335589917,-5.84021967354898,0.000134726073475866,0.00172344392693153,0.529969770607168
"ATP5A1",0.449595449523628,18.8019757880516,5.77736318683816,0.00014723579744115,0.00187217516829453,0.435720345993261
"C8orf82",0.564484000767967,11.4153633519843,5.77498164103629,0.000147733554616526,0.00187217516829453,0.43213860441164
"PRPF6",-0.391092819622967,13.1536395067289,-5.77250324487622,0.000148253465103527,0.00187217516829453,0.428410369452055
"SNTB2",0.64721948369837,13.6610282845664,5.76949465935676,0.000148887227307891,0.00187217768806305,0.423883430168069
"KCNJ11",-0.429842039001876,11.0472391776776,-5.74855501437666,0.000153379228346118,0.00192048991424906,0.392341341844287
"MRPS23",0.343724798061769,12.5327378281033,5.73674640771858,0.000155976131563328,0.00194476569101111,0.374526833308056
"RNF114",-0.338126050624609,12.0392542344302,-5.72582515484201,0.000158419753017967,0.00196693432843736,0.358033776456275
"ACAA2",0.613289634827556,16.6117719313501,5.70412228962978,0.000163398039272891,0.00202025609226524,0.325209436737816
"GOSR2",-0.395554971501669,10.9788487121735,-5.69048617362681,0.000166611269692152,0.00205140125808463,0.304552163054102
"TPD52L1",0.481750535705318,11.5721200769577,5.68677360654915,0.000167497749610437,0.00205375871410307,0.298923547691513
"CAPZA1",-0.421173624993761,10.7391815946914,-5.6751253422124,0.000170311963581258,0.00207796596121769,0.281251222148119
"FRMD8",-0.634917578196847,15.3136369520008,-5.67280560415353,0.00017087841914582,0.00207796596121769,0.277729550920061
"DNPH1",-0.771422670843412,12.514569224181,-5.66665522967287,0.000172390040689397,0.00208031837741495,0.268388848352472
"TTC30B",-0.406198641192624,13.4692842718757,-5.66629157252299,0.000172479865470952,0.00208031837741495,0.267836390222452
"ATP5D",0.670001812040276,15.8578047781466,5.6611700266146,0.000173750232365627,0.00208712169366028,0.260053926196117
"TMEM205",-0.442722478623486,13.3083707156189,-5.65120434037947,0.000176250893308263,0.00210858862237214,0.244900095674086
"ANO6",-0.443616100188763,11.5254089624633,-5.63572987732811,0.000180210349463328,0.00214726444622634,0.221342290892192
"ABHD5",0.785007190386169,11.0609579640183,5.63249948842469,0.000181048834325534,0.00214859158808013,0.216420260873077
"ACAT1",0.543471583795668,17.5991246620461,5.6117267976191,0.000186541150005367,0.0021986637018325,0.184735032381459
"ACY1",-0.363374925469454,13.6176262679752,-5.61092676382357,0.000186756206145502,0.0021986637018325,0.183513518063999
"ME1",0.43144638834907,14.4577327744013,5.60803834255895,0.000187534845177709,0.0021990693154767,0.179102654938186
"MRPS22",0.413259881294586,12.7124462526207,5.58902575046121,0.000192747405406345,0.00225125922124802,0.150039918580779
"MTDH",-0.247154587901635,11.68308951087,-5.57473246915348,0.000196767879062736,0.00228916961665506,0.128158099706191
"DCTN4",-0.509604397323786,12.8291112584206,-5.56262079990814,0.000200244779756443,0.00232048362423643,0.109593949998921
"MT-ND3",0.696035183283742,11.8178656569714,5.54381395341611,0.000205774263176662,0.00237524588940248,0.0807274196684142
"ALDOC",-0.979540349236068,16.1319219436411,-5.53657915300723,0.00020794460121244,0.0023909583524621,0.0696096886585513
"PHYHD1",0.518291707666787,10.4868909025971,5.52565102921336,0.000211269324062696,0.00241977074653204,0.0528026494502756
"ABHD11",0.448631604710831,11.9917217228094,5.52056805251119,0.000212835030279422,0.00242829156168221,0.0449795783419793
"SPAG9",-0.918216238942692,14.4837829404638,-5.50772497164434,0.000216846496593081,0.00246454383627905,0.025197172172339
"MYL6",0.451705064461533,13.5279846835919,5.5039900926868,0.000218028147679849,0.00246847960304196,0.0194399829433696
"POR",0.422457698384621,12.1141686286487,5.49925215602767,0.000219537041770982,0.00247607617722616,0.0121338302819822
"LAMTOR5",-0.402148300101977,12.2195666834067,-5.48781111157728,0.000223226796258111,0.00250811856632212,-0.00552171015440006
"MAOB",0.569182305019984,14.4955165225392,5.48451305688683,0.000224302664507443,0.00251066050613445,-0.0106145580249715
"GOLGA4",2.71627611234985,15.4639996403076,5.47655445841664,0.000226921703482078,0.00253039107090393,-0.0229104166669352
"GNG12",-0.427918153069314,12.1507384530293,-5.45871885028033,0.000232910280784943,0.00258740556285529,-0.0504979236990586
"AKR1B1",-0.419235917084755,16.6777670336248,-5.43222457451494,0.000242119280474492,0.00267963473334129,-0.0915597329205404
"RBP4",1.92599480924091,10.4718250177165,10.4688941701055,0.000247420860523412,0.00272809195092046,1.31564017404248
"ACTN3",-2.55864134767873,16.4379354649824,-5.4138750607784,0.000248724365332543,0.00273226951508425,-0.120055467677326
"SERPINB6",0.419282806110141,14.4152726819227,5.40948854053858,0.000250331611058336,0.00273974040991623,-0.126874382873076
"ILVBL",0.599033600659041,12.8342877002141,5.3946573771322,0.000255848328409599,0.00278978527841463,-0.149949380377475
"UFM1",0.421477954935554,12.9230371850558,5.38516512737451,0.000259447034119076,0.00281862494787452,-0.164733822046787
"AOC3",0.638859414713368,13.6299850684089,5.32262845224301,0.000284546049674055,0.00307340219458235,-0.262447619683557
"LARP4B",-1.23265754723163,14.0072818641736,-5.56981515921397,0.00028497874833014,0.00307340219458235,-0.114440615578491
"SNX2",-0.39995871684031,11.6705173434479,-5.31544121820825,0.000287592209043313,0.00309030900990178,-0.273712282725811
"MYOM2",-0.507227053425375,19.1784164651142,-5.31150691034156,0.000289274373921001,0.00309712237295854,-0.279881600384408
"CCDC51",1.82080075469534,9.65480578589517,5.30067554138568,0.000293959821733996,0.00313592517409371,-0.296877096126591
"SLIRP",0.401374059298186,12.6442887105912,5.29613201972093,0.000295949261261891,0.00314579160801758,-0.304011145609611
"AKR1C3",1.36050129523774,12.9655391091892,5.29220895496201,0.000297678558562297,0.00315283204498777,-0.310173266512058
"HADHB",0.532365743862599,18.3642166273357,5.281584962252,0.000302415877154158,0.00319156756068049,-0.326871451834642
"ATL2",-0.316105219185919,11.4580302046102,-5.24710314777689,0.00031835253738225,0.00334779981482046,-0.381174961204324
"CAPN3",-0.270766188073569,13.885796723416,-5.22766514083509,0.000327728181978383,0.00343417297073093,-0.4118587916841
"UQCC2",0.614580857460156,11.9830636052365,5.21974152309873,0.000331633919300142,0.00346282060611986,-0.42438147461267
"NPEPPS",-0.39571525336493,16.5047005156508,-5.2145505958004,0.000334219474353188,0.00347753009406222,-0.432590011421794
"PKLR",-0.87448720329124,12.0343879827295,-5.4334543466138,0.000342566082612857,0.00355186938288067,-0.310983446846834
"MRPS21",0.409556104318883,10.4686554229645,5.18739865108873,0.000348097553404113,0.00359611648030563,-0.475586159440684
"AUH",0.547975448030249,12.3349812382891,5.18516254527626,0.000349267488950157,0.00359611648030563,-0.479131614878425
"HSDL2",0.608224435660311,15.7071202287967,5.16925067117069,0.000357714316856202,0.00367029793857666,-0.504380405237154
"C1orf123",-0.288904982869859,13.9298391976761,-5.15631173655699,0.000364743052428303,0.0037243473751391,-0.524937256246088
"NDUFA12",0.415112253024338,14.1172132472665,5.15492906789667,0.000365502788084717,0.0037243473751391,-0.52713533473612
"CDC5L",0.862831646924588,15.1027392358866,5.151097750783,0.000367616786345863,0.00373301582011005,-0.533227480619839
"NDUFA8",0.416274202097393,15.2444771573799,5.12351951688516,0.000383222389643691,0.0038781580869764,-0.577138415329899
"COX5A",0.467302138219885,16.1454987187991,5.11036461783342,0.000390912937654113,0.00391931929917381,-0.598120516807745
"DUSP3",-0.266409351865869,15.2725601513034,-5.10948070450369,0.00039143553269339,0.00391931929917381,-0.599531204262922
"LSM2",-0.380750804795564,11.4936947040925,-5.10754425331558,0.000392583014727647,0.00391931929917381,-0.60262206754162
"FKBP1A",-0.372810493252075,15.0341065556754,-5.10752389517257,0.000392595097311488,0.00391931929917381,-0.60265456486229
"ASB10",0.481678375147133,10.6149987467347,5.10376088463237,0.000394835249461593,0.0039284113204007,-0.608662354406031
"PLS3",0.338905022077398,11.8424067810333,5.07678197758382,0.000411299152607513,0.00407848656360806,-0.651791460870626
"DYSF",-0.375812723588696,15.098737835671,-5.07451014134647,0.000412718449697991,0.00407887297276777,-0.655427773291858
"PFN1",-0.458808319840703,16.2790410862492,-5.06108821159138,0.000421210452626045,0.00414892295836654,-0.676925231449101
"BCAM",0.386509611617837,11.3507430932688,5.04678959630658,0.000430461623822718,0.00422596045978782,-0.699853634130192
"S100A10",0.459717956677393,13.0598670009166,5.02911258937564,0.000442197807647101,0.0043268030516463,-0.728237558182874
"SPCS2",-0.436713676796584,11.337515319228,-5.00882407868408,0.000456087814607267,0.00444299070753966,-0.76086663118574
"SLC37A4",-0.627473583597014,11.7990273409858,-5.00570359228498,0.000458264940235236,0.00444299070753966,-0.765890075600677
"FAM210B",0.630224899732934,11.1634748944335,5.00524932263026,0.000458582797224906,0.00444299070753966,-0.766621480383892
"CES2",0.7867711443026,12.4976580269912,4.96272142041249,0.000489401517587089,0.0047260832825812,-0.835216795929854
"CSRP1",0.465136291362343,12.7310140758174,4.94071275123997,0.00050620651481125,0.00487060492329698,-0.870810580589631
"ECHS1",0.530051479642413,16.1894366490639,4.93583690479145,0.000510011689740182,0.00487060492329698,-0.878704835726303
"MYH15",-0.365756410801277,15.7474878646998,-4.93475094016516,0.000510863313784086,0.00487060492329698,-0.880463501104598
"AKR7A2",0.343810565810051,14.8477997714951,4.93462745720487,0.000510960245760427,0.00487060492329698,-0.880663485515132
"NDUFS5",0.614573784318882,15.1616207148761,4.92794801613454,0.000516232658750311,0.00490504021417096,-0.891484065026376
"HINT1",-0.369128455328104,15.0786379536944,-4.90764040406913,0.000532619747362882,0.00503316688199417,-0.924418440464699
"TOMM34",-0.677692086643356,10.7038590469125,-4.90567895212614,0.000534231477636486,0.00503316688199417,-0.92760237041854
"ARPC5L",-0.281714332179087,11.9978125742468,-4.9029578628758,0.000536475969806556,0.00503316688199417,-0.932020226663179
"VWF",0.501132638186819,12.0205069434182,4.90289192836056,0.000536530479806485,0.00503316688199417,-0.932127287582686
"ANXA3",0.321705754922347,13.0122345504245,4.89784037980401,0.000540724247917568,0.00505645617910258,-0.940331431359846
"RNF7",-1.98752236523711,10.4899764340203,-4.89014114464316,0.000547183074557653,0.00510071288743806,-0.952842136012435
"FYTTD1",-0.396707944647213,11.1429320640001,-4.88383840279799,0.00055253124994471,0.00513437057731641,-0.963089470274833
"NONO",-0.540717190285529,10.7699911739609,-4.88000075044289,0.000555814790001929,0.00514869186349749,-0.969331499235175
"BCAT2",0.315988127927449,10.6773412816082,4.86501702295547,0.000568834351687585,0.00522599463561931,-0.993721463935755
"BPGM",-0.336195953184959,11.7915665474172,-4.86452869173276,0.000569264068267743,0.00522599463561931,-0.994516849214248
"MAPRE2",-0.42494645791936,12.8927141153059,-4.86430002605459,0.00056946540530268,0.00522599463561931,-0.994889306622928
"BCS1L",0.487865859957617,11.8449632588381,4.85742843178962,0.00057555108306409,0.00526549055868231,-1.0060851709947
"ACAP1",1.4813780012244,12.0044636321723,4.84687386741325,0.000585033050773744,0.00533571810196424,-1.02329376957666
"MT-ND1",0.430006678320524,12.5647613428114,4.8409591693639,0.000590418892175222,0.005354392187593,-1.03294372943029
"GRB2",-0.310148146256189,13.7449297306923,-4.84064709331977,0.000590704518834287,0.005354392187593,-1.03345301573074
"IDH2",0.618592073616959,18.7884498158842,4.83501833732386,0.000595881422150947,0.00538480000751085,-1.04264094264897
"ASNA1",-0.375934936329582,13.4492430505401,-4.82955515347703,0.000600952013209828,0.00541406463120439,-1.05156256959575
"P4HB",-0.340893548409472,16.4148814716596,-4.82755898201367,0.000602816117310101,0.00541435144878829,-1.05482338204584
"PDCD6IP",-0.376038137953614,14.0472235047221,-4.82275387894955,0.000607328467597329,0.00543835036893972,-1.06267481366457
"SPECC1",-1.62371225180567,9.49430497050013,-11.7319744302592,0.000612562385883317,0.00546864607336919,0.705228867303835
"ACSS1",0.575508603560651,12.5014545722967,4.79946587158908,0.000629710008289076,0.00560479841715127,-1.10076958207491
"ARCN1",-0.470353176369024,12.8549186122867,-4.79062744491466,0.000638431551474101,0.00566536106488278,-1.11524605579525
"GALNT2",-0.771180021050609,12.9095394747398,-4.78739833891695,0.000641649764534594,0.00567687141975965,-1.12053754453907
"CMYA5",-0.241576972090996,12.863226259196,-4.7786855442212,0.000650419126288763,0.0057372791587561,-1.13482182176715
"DUPD1",-0.464945071899544,12.1780714704883,-4.76433659955498,0.000665138786777874,0.0058496580801447,-1.15836776490692
"THOC2",-0.6835146613854,14.5674287681023,-4.7527570169005,0.000677274444488992,0.00593871211710674,-1.17738870852733
"HADHA",0.440067259325943,17.5725461712493,4.74348021052946,0.000687165688014206,0.0060076171836745,-1.19263951505908
"ANP32A",0.382936594062103,11.6913807496849,4.73063679082111,0.000701112717534561,0.00609587160840829,-1.21377199555519
"STIM1",-0.381055211130995,13.3054750425326,-4.72934111425126,0.000702536261249497,0.00609587160840829,-1.21590506915635
"ADCK3",0.436485922045545,16.8049698524713,4.7285116904069,0.000703449143305322,0.00609587160840829,-1.21727066343423
"ETFA",0.670368974252849,16.0551366223841,4.71192311702799,0.000721972760261683,0.00623261598364979,-1.24460120513635
"LRRC20",-0.355051836970471,15.613580179881,-4.70796524055009,0.000726468077267917,0.00623261598364979,-1.25112721118651
"CAB39",-0.346987055732404,14.9037615359494,-4.70716697638384,0.000727378318555343,0.00623261598364979,-1.25244368372351
"FHOD1",-0.406702279535018,14.144626508335,-4.70691505775429,0.00072766582550226,0.00623261598364979,-1.25285915700045
"PBDC1",-0.284616032836441,12.0672652881348,-4.70325657090014,0.000731854712029238,0.00624093039370351,-1.25889377753962
"MRPS9",0.39605165286568,12.4426228194937,4.69906902381546,0.000736680668733097,0.00624093039370351,-1.26580316898265
"RHOC",0.623986913865737,11.3630476057133,4.69896563803653,0.000736800240790525,0.00624093039370351,-1.26597378225923
"SH3BGR",-0.222745353087008,15.1801969895859,-4.69779876384808,0.000738151226467832,0.00624093039370351,-1.26789952085005
"GPX4",-0.47800140706528,12.701975595206,-4.6968974932802,0.000739196493332058,0.00624093039370351,-1.26938704193076
"ABHD10",0.396373429523836,12.0369286902582,4.67838700622538,0.000761014047289883,0.00640682766308149,-1.29996090130061
"RABEP1",-0.316592733128433,10.4080253123825,-4.67500482412894,0.000765073494173369,0.00642270504341564,-1.30555196451063
"ACHE",-0.655883244142444,10.4926566620961,-4.67240152128321,0.00076821367775998,0.00643079721750918,-1.30985645399888
"HMOX1",-0.608004384818418,10.844098588381,-4.66979804028622,0.000771367700066172,0.00643344242299609,-1.31416209567384
"USP24",-0.391394015926199,11.7994345276997,-4.66855045909805,0.000772883945909852,0.00643344242299609,-1.31622565154666
"GJC1",-0.443159216325313,11.9671140505031,-4.65684104458387,0.000787269404190463,0.00653477834096297,-1.33560313563383
"TMEM14C",0.289336794327541,12.3368746114205,4.65138236746544,0.000794072015344801,0.00657278096734982,-1.34464241109457
"NDUFAF7",0.274844462784568,10.6400473974136,4.64912811158189,0.000796899363284487,0.00657775871090966,-1.34837643205651
"CALD1",0.312928936387733,11.5250971134134,4.6305058045055,0.000820666711543579,0.00674351908287611,-1.3792474319381
"EEF2K",-0.419132572047831,11.671148963252,-4.62982823562149,0.000821545472025515,0.00674351908287611,-1.38037148691336
"DNM1L",0.234421072390168,14.1773248364122,4.61420540385213,0.000842085238191064,0.00689296919350303,-1.40630494879339
"PPIF",0.511781159204606,14.5780134230256,4.59676457007185,0.000865657240432173,0.00706634570573777,-1.43529217760044
"ABLIM2",-0.237743857872406,12.3336155371014,-4.59145540504834,0.000872970305895753,0.00710641116782906,-1.44412368158179
"SRP9",-0.278328622792055,11.0478286473384,-4.58811572434307,0.000877603907962897,0.00712450425283066,-1.44968084601509
"PRMT1",-0.274907029135091,11.30796556455,-4.58376868306857,0.000883674076870052,0.00715092448985704,-1.45691630641939
"G3BP2",0.34627012978615,14.3124859224301,4.58232610281883,0.000885698261687877,0.00715092448985704,-1.45931793455276
"AKAP12",-0.654062226981257,12.2677917264172,-4.57790182237616,0.000891936850107224,0.00718167136802956,-1.46668514259473
"CISD2",-0.304116865082635,12.8872340668164,-4.56311807071801,0.000913121637303199,0.00733226749519281,-1.49132020091914
"EIF3C",-0.232564420596219,12.4471933251056,-4.55630640762853,0.000923060637523682,0.00738204021583398,-1.50267992973954
"PPP2CB",0.270451707087236,14.9831683565687,4.55383927325048,0.000926688567671253,0.00738204021583398,-1.50679574410397
"NDUFAB1",0.363844513294465,14.6710572253921,4.55375380074179,0.000926814524559867,0.00738204021583398,-1.50693834758892
"PLOD1",-0.554957974364187,14.0747233521606,-4.55000352378132,0.000932358952443931,0.00740623845288123,-1.51319624103546
"NDUFA2",0.439086171723597,14.1022825568328,4.53438674057166,0.000955825792709726,0.00757229280819636,-1.53927364383356
"DDX39B",0.212445502552756,12.9844235729149,4.52759918019129,0.000966218687818645,0.00763416102273822,-1.55061699697761
"RPS6KA3",-0.241682964957146,13.4232620600425,-4.51623167811328,0.000983891994318319,0.00775306891522835,-1.56962687036619
"Sep-02",0.253516431516658,11.740442460888,4.51339379695357,0.000988357057351628,0.00776754017147357,-1.57437510175965
