"","Genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","signifficant","names"
"453","SCCPDH",-0.554253708800342,13.3046092920593,-2.08647086291048,0.0643691035455947,0.348275215872522,-4.2234447053044,0.218627638757182,"not signifficant",""
"454","AGT",0.558193782713575,10.6482384322436,2.08166843027764,0.0648849440741322,0.350292946972903,-4.23052288698177,0.217243169095216,"not signifficant",""
"455","TNKS1BP1",0.836260485666402,9.67935283350938,2.07695067597523,0.0653955317396326,0.351126699102065,-4.23747089269939,0.102209122164566,"not signifficant",""
"456","BDH1",-1.08649595795063,12.2329339550637,-2.07680882752143,0.0654109427929831,0.351126699102065,-4.23767971512867,0.0516664897563574,"not signifficant",""
"457","MCCC1",-0.648045682663154,9.2934314781076,-2.10491190957224,0.0656689813014982,0.351126699102065,-4.21377358972769,0.171236142140691,"not signifficant",""
"458","RGCC",0.492518899893973,9.96716198911207,2.07423098464048,0.0656916158610084,0.351126699102065,-4.2414738443898,0.261578050542628,"not signifficant",""
"459","ARHGAP18",0.57222608197961,8.14566577961931,2.07364412360069,0.0657556731488568,0.351126699102065,-4.24233737556074,0.210664114632116,"not signifficant",""
"460","OTUB1",0.608138813417003,12.8205063382492,2.07163846688696,0.0659750455896744,0.351532253783243,-4.24528794974629,0.191433954625489,"not signifficant",""
"461","TRIM63",0.533739509293422,9.60804344693271,2.06374221356574,0.0668455159689966,0.354170861949901,-4.25689479875448,0.235990573239888,"not signifficant",""
"462","ACADM",-0.66196996506887,15.6234404742532,-2.06107565536072,0.0671419381520529,0.354170861949901,-4.26081096314996,0.167303557394959,"not signifficant",""
"463","JPH2",-0.601600674157339,11.8746384673209,-2.05945040658905,0.067323219342403,0.354170861949901,-4.2631969760012,0.197252810137738,"not signifficant",""
"464","CLEC3B",0.85811954646914,10.3468499157629,2.05935168322849,0.0673342460134944,0.354170861949901,-4.26334188977486,0.0987384735507588,"not signifficant",""
"465","RNH1",0.638146874055241,13.7016863017749,2.05866178138898,0.0674113509970595,0.354170861949901,-4.26435451347741,0.178879118078215,"not signifficant",""
"466","GOT2",-0.720604468393315,15.2215841137083,-2.0583798959654,0.0674428793450657,0.354170861949901,-4.2647682250868,0.143260388091905,"not signifficant",""
"467","PDHX",-0.686177026105973,14.6222830325194,-2.055471389017,0.0677690114800708,0.354170861949901,-4.26903576642233,0.15771769866519,"not signifficant",""
"468","IGHV3-9",-0.656099291969523,10.7875807303519,-2.0549372953771,0.0678290626236258,0.354170861949901,-4.26981919246369,0.171116836945754,"not signifficant",""
"469","ACTR3",0.848955714722821,11.9175453031492,2.05399018923706,0.0679356756916497,0.354170861949901,-4.27120826348773,0.10197714224404,"not signifficant",""
"470","QARS1",-0.437729032111246,10.4543920401696,-2.05231522613685,0.0681246122562156,0.354170861949901,-4.2736642945688,0.308534197875495,"not signifficant",""
"471","PNPLA6",0.700890344086362,7.70645325509136,2.11798317352225,0.0683923012590629,0.354170861949901,-4.14011852521447,0.152569529706304,"not signifficant",""
"472","PDCD6IP",0.517365668202233,12.7166205237197,2.04900232122225,0.0684997833730309,0.354170861949901,-4.27851999700912,0.249819056585909,"not signifficant",""
"473","LMAN2",-0.594315077454599,11.3627035218144,-2.04824073076921,0.0685863074981821,0.354170861949901,-4.27963586420843,0.203403468072011,"not signifficant",""
"474","SSBP1",-0.435676415916411,12.0497068011439,-2.04695815054074,0.068732256231086,0.354170861949901,-4.2815147441405,0.311442802083973,"not signifficant",""
"475","VAPA",-0.429607320292142,11.7280207345595,-2.04427838344546,0.0690381492437678,0.354170861949901,-4.28543904933712,0.317149620833034,"not signifficant",""
"476","MRPL19",-0.647601586143546,11.818786248951,-2.0426428243066,0.0692254826929826,0.354170861949901,-4.28783329893278,0.17740032753769,"not signifficant",""
"477","DNAH7",-0.709689388014599,13.361627902482,-2.04240777278833,0.0692524446855405,0.354170861949901,-4.28817732834861,0.150338115556141,"not signifficant",""
"478","ANXA4",0.507454286788342,11.3246696649437,2.04216236927731,0.0692806047759073,0.354170861949901,-4.28853649426759,0.258025971536949,"not signifficant",""
"479","HTRA2",-0.509813795816356,9.95376409769191,-2.0412474286772,0.0693856903466344,0.354170861949901,-4.28987544109958,0.256603996671229,"not signifficant",""
"480","MDH1",0.61615914967464,19.1146287020732,2.04039684021898,0.0694835206645762,0.354170861949901,-4.29112002167307,0.193381482053941,"not signifficant",""
"481","MRPL37",-0.62014237263959,10.1709683508317,-2.0392448847058,0.0696162217387384,0.354170861949901,-4.29280526738004,0.191564800719278,"not signifficant",""
"482","TNNT1",1.86964222391386,15.1149164499385,2.03725970114174,0.0698454730943542,0.354170861949901,-4.29570868052359,0.0069016366642571,"Upregulated (π < 0.05)","TNNT1"
"483","SERPINH1",0.734212921287709,10.1967221015236,2.03490703646552,0.0701180905459764,0.354170861949901,-4.29914823847421,0.142099821382419,"not signifficant",""
"484","MAPK1IP1L",0.934402969787558,8.1054369899387,2.03466231112093,0.0701465063289044,0.354170861949901,-4.29950594110972,0.0835034890283421,"not signifficant",""
"485","PMPCB",-0.492969832395575,10.8960724293771,-2.0334672993347,0.0702854198876609,0.354170861949901,-4.3012524072026,0.270109184950226,"not signifficant",""
"486","SNX1",-1.24033952959704,8.44945955827961,-2.22226203982685,0.070367782530838,0.354170861949901,-4.01455037359858,0.0371836691831585,"Downregulated (π < 0.05)",""
"487","HK1",-0.559787522644157,12.8223081631237,-2.03118532411856,0.0705514132114643,0.354170861949901,-4.30458640448975,0.22667721504567,"not signifficant",""
"488","CAVIN2",-0.722891788093749,12.2100440670427,-2.03094505075785,0.0705794757012452,0.354170861949901,-4.30493736865428,0.147136049060498,"not signifficant",""
"489","FDXR",0.606826820076639,11.6871125671067,2.03011606276855,0.0706763779299932,0.354170861949901,-4.30614814553351,0.2003128330217,"not signifficant",""
"490","TRIM72",-0.653690013148845,12.4621906897357,-2.02773180629028,0.0709557835267439,0.354170861949901,-4.3096294706253,0.177378999087476,"not signifficant",""
"491","PPP1R7",0.52062873772651,11.209580280528,2.02666678768337,0.0710809291605277,0.354170861949901,-4.31118405774803,0.252458306068183,"not signifficant",""
"492","XRCC5",0.535293166257244,12.099824762277,2.02567078242081,0.071198154894394,0.354170861949901,-4.3126376392467,0.243071677358809,"not signifficant",""
"493","CKB",1.22606505954747,15.8473762570828,2.02532602680304,0.0712387739458593,0.354170861949901,-4.31314071908566,0.039206286511,"Upregulated (π < 0.05)",""
"494","UQCRQ",-0.56570318108451,10.0223247193528,-2.05260116306409,0.0714077678551674,0.354292386666023,-4.2887759322565,0.224677798107478,"not signifficant",""
"495","MAPK1",0.496212280406912,13.8045628030934,2.02143745250989,0.071698450509247,0.355015964036696,-4.31881290791863,0.270451810517257,"not signifficant",""
"496","HSPB6",0.572814057441654,15.7594493783785,2.01754934745285,0.0721608837799304,0.356237431690256,-4.32448042970262,0.221829472572452,"not signifficant",""
"497","IGLV3-25",0.725389379197484,10.7836189040012,2.01692148501008,0.0722358235618348,0.356237431690256,-4.32539526241016,0.148645332812057,"not signifficant",""
"498","MYL11",-2.16605627555251,18.6336191233369,-2.01537917133455,0.0724202228613191,0.356269502855556,-4.32764206047063,0.00339150364489443,"Downregulated (π < 0.05)",""
"499","IPO5",0.421091430644006,12.1762879597893,2.0142965954875,0.0725499222525301,0.356269502855556,-4.32921874800065,0.331301943697189,"not signifficant",""
"500","SMIM20",-0.759730629946281,10.0213321585567,-2.01322604712152,0.0726783971553561,0.356269502855556,-4.33077761145926,0.136450384043676,"not signifficant",""
"501","AKT2",0.509795203250594,11.1342639276155,2.01027659716586,0.0730334723481843,0.35729549046986,-4.33507082696245,0.263407988118686,"not signifficant",""
"502","NOMO3",-0.492646543495368,9.08738937320105,-2.00573785765169,0.0735830890007597,0.358725696222248,-4.34167285205447,0.276517171803533,"not signifficant",""
"503","ALDH1A1",0.500321011047214,14.5798038981567,2.00544626108181,0.0736185333332479,0.358725696222248,-4.34209681713467,0.271100220515598,"not signifficant",""
"504","FXYD1",0.99076022268356,8.90763456233734,2.11376380097541,0.0741795957151873,0.360108580631278,-4.03759234105255,0.0759841101935797,"not signifficant",""
"505","DMAC2L",-0.567949637023764,12.3871911802213,-2.00071267864494,0.0741961783838415,0.360108580631278,-4.34897596222613,0.2282619924373,"not signifficant",""
"506","MGST2",-0.635860752455997,9.42178887762453,-1.99849599620354,0.0744681551593759,0.360714324694922,-4.35219529472384,0.191747792893992,"not signifficant",""
"507","NIPSNAP2",-0.74503906240076,14.3418072414353,-1.99698966557129,0.0746535129692641,0.360898935478632,-4.35438220408989,0.14466997760698,"not signifficant",""
"508","MSI2",-0.495680690390715,10.1820144935803,-1.9893913466815,0.0755951753281753,0.364692253461489,-4.36540404707594,0.278029686896636,"not signifficant",""
"509","ADAL",0.623793503795918,10.1858807396769,1.98826461507488,0.0757357637747442,0.364692253461489,-4.3670370871207,0.199947164660782,"not signifficant",""
"510","ATPAF1",-0.676807264193611,8.36411619862099,-1.98566266258346,0.0760613680765067,0.365541986579447,-4.37080690833384,0.174889508601097,"not signifficant",""
"511","HSP90AB1",0.509711720510758,15.303023366092,1.98189813994311,0.0765347956838865,0.367097425090423,-4.37625777535369,0.269829739089291,"not signifficant",""
"512","SMTNL1",0.972429136494357,12.751972124709,1.97975423900356,0.0768056554213369,0.36756275138241,-4.3793602810753,0.0824373213095189,"not signifficant",""
"513","NDUFS5",-0.554210886125702,15.0770905751903,-1.97875870186378,0.0769317386614347,0.36756275138241,-4.38080051542476,0.241361262301076,"not signifficant",""
"514","BCKDHA",-0.720238502988396,10.881129765011,-1.97672472116416,0.0771899466474373,0.367835740318582,-4.38374218987257,0.158044145698346,"not signifficant",""
"515","OXCT1",0.694099479112632,10.029388282924,1.97594593643655,0.077289027443521,0.367835740318582,-4.38486821007532,0.169138772175933,"not signifficant",""
"516","EARS2",-0.679685126174123,9.82068531729917,-1.96976792857926,0.0780792851078876,0.370694146674496,-4.39379471347767,0.176714861519311,"not signifficant",""
"517","GRPEL1",-0.48996253391662,10.8484298230539,-1.96663698194595,0.078482681821452,0.370694146674496,-4.3983144219542,0.287395912829955,"not signifficant",""
"518","ALDH1B1",-0.833880741796909,11.8979584580414,-1.96480476934214,0.0787196575150429,0.370694146674496,-4.40095802974734,0.120078439840109,"not signifficant",""
"519","HDHD2",0.489491056486026,11.7270595974206,1.96433951909549,0.078779939544046,0.370694146674496,-4.40162916274569,0.288273902415881,"not signifficant",""
"520","MMUT",-0.438210534880508,11.5657938734432,-1.96336966845364,0.0789057420103597,0.370694146674496,-4.40302799222852,0.328625585800226,"not signifficant",""
"521","SEPTIN7",0.795491960324039,9.75852176552227,1.96098216948461,0.079216238987098,0.370694146674496,-4.40647036277076,0.133050210061698,"not signifficant",""
"522","DARS2",-0.694572203352196,11.4338067005273,-1.96095690598686,0.0792195306780808,0.370694146674496,-4.40650677968461,0.17185394266976,"not signifficant",""
"523","EEF1D",-0.432815694332231,12.4377215436346,-1.96066882220761,0.0792570754764327,0.370694146674496,-4.40692203465546,0.333800041410812,"not signifficant",""
"524","ERI3",0.752206937064964,12.6435884947347,1.96018460851686,0.0793202188487374,0.370694146674496,-4.40761994478412,0.148630841753388,"not signifficant",""
"525","ACOT9",-0.492678061582962,10.857143884869,-1.95821627786973,0.0795773848596263,0.370694146674496,-4.41045625439676,0.287371160520924,"not signifficant",""
"526","MT-ND3",-0.881175367837336,8.59073008451322,-2.0186540990061,0.0796286507859455,0.370694146674496,-4.27527494888766,0.107559651542478,"not signifficant",""
"527","BZW2",0.753605316399044,13.968172715584,1.95724529089825,0.0797045350050833,0.370694146674496,-4.411855006246,0.148645502369495,"not signifficant",""
"528","TAGLN",1.07804741202971,12.7236355606659,1.95391161212937,0.0801425349156852,0.371346295537538,-4.41665524084392,0.0658131116651144,"not signifficant",""
"529","MCCC2",-0.637122039342552,10.960882835988,-1.95195226895379,0.0804010215572736,0.371346295537538,-4.41947502945233,0.200686434401217,"not signifficant",""
"530","APOL2",-0.457219328634578,10.7188016028717,-1.95128916451993,0.0804886791880323,0.371346295537538,-4.42042908204795,0.315995428865191,"not signifficant",""
"531","VWF",-0.8427193772702,10.9692257946589,-1.94942312659409,0.0807358385902299,0.371346295537538,-4.42311318418079,0.119939889390542,"not signifficant",""
"532","TNNI2",-1.79728886467391,17.1231085292232,-1.94883931784469,0.0808133113584653,0.371346295537538,-4.42395272278427,0.0108750480934709,"Downregulated (π < 0.05)",""
"533","UBA1",0.432851403442063,13.5370278374628,1.94803384830658,0.0809203137804858,0.371346295537538,-4.42511085343027,0.336783791237548,"not signifficant",""
"534","GNPDA1",0.590740989760208,12.496696278378,1.94660492309093,0.0811104668597795,0.371346295537538,-4.42716493954569,0.226749850204541,"not signifficant",""
"535","MLEC",-0.513539289311009,10.9601187976121,-1.94628382214526,0.0811532548739288,0.371346295537538,-4.42762644076877,0.275350423737803,"not signifficant",""
"536","ALDH7A1",0.475891616720993,11.9203996218176,1.94552316220492,0.0812547005983056,0.371346295537538,-4.42871957530046,0.302834979382283,"not signifficant",""
"537","NLN",0.615233195558178,11.8563765071087,1.94473576948863,0.0813598370883958,0.371346295537538,-4.42985094725634,0.213623047194431,"not signifficant",""
"538","ARPC5L",0.5543989127298,8.79585881630889,1.94237072328783,0.081676398700758,0.372098240177617,-4.43324808165144,0.249383391617989,"not signifficant",""
"539","YTHDF3",1.14371872039754,7.35453863774086,2.04229540285882,0.0822778019927645,0.374142658041309,-4.26503665754429,0.0574630265298868,"not signifficant",""
"540","HSPB3",0.473309613846448,13.0052411041349,1.93580492479361,0.0825613067618547,0.374256195785743,-4.44267043340661,0.307114223867719,"not signifficant",""
"541","SERPINF1",0.853925115214059,12.065992564043,1.93514604631373,0.0826506026404403,0.374256195785743,-4.44361525683559,0.118962254687385,"not signifficant",""
"542","PIP",0.928149931603308,12.2782391286905,1.93352848355118,0.082870210811193,0.374256195785743,-4.44593426954579,0.0991086566099861,"not signifficant",""
"543","LIMS1",-0.71811958399885,8.01153944435742,-1.93320972668194,0.0829135513307459,0.374256195785743,-4.44639116150015,0.167279917727312,"not signifficant",""
"544","MYL2",1.94610029077559,17.3865607094516,1.9255818295079,0.0839570610753398,0.378269773337606,-4.45731551319271,0.00805577741391159,"Upregulated (π < 0.05)",""
"545","TAGLN2",0.803146830778868,11.5088503577348,1.9243770253466,0.084123002286553,0.378321979090535,-4.45903937157336,0.136945794465577,"not signifficant",""
"546","GSTM2",0.542816226871663,15.3099271891257,1.9211910517488,0.0845632982621533,0.37960557516582,-4.46359579758207,0.261611562231154,"not signifficant",""
"547","GOSR2",-0.445028260116125,10.5133979310643,-1.91922505818629,0.0848360715004261,0.380133841403189,-4.46640592000462,0.333570830380748,"not signifficant",""
"548","MRPS17",-0.513240677158437,9.96342450994864,-1.94118016816298,0.0852823066199072,0.380731199232867,-4.44655566366521,0.282665833497584,"not signifficant",""
"549","BCAM",-0.797713488722756,11.0487894732304,-1.91529794406593,0.0853834109382433,0.380731199232867,-4.47201564995646,0.140456624378362,"not signifficant",""
"550","COL6A2",-0.845054907274079,12.5373310297986,-1.91412858640758,0.0855470273032688,0.380731199232867,-4.47368511484051,0.125214472995796,"not signifficant",""
"551","AP4S1",-0.430716886024568,8.5978586432834,-1.93822881443609,0.0856827285286204,0.380731199232867,-4.45069458941703,0.347039668589151,"not signifficant",""
"552","IGKV2-30",0.703788690619149,10.4748752703531,1.91191805254337,0.0858571269774828,0.380731199232867,-4.47683988923027,0.177665807706534,"not signifficant",""
