"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PPM1F",0.28485778903978,10.3307306292995,3.41157626883662,0.00619073733569747,0.0280577129248252,-3.47922342941921
"MYH7B",-0.325606601164647,16.1059178580507,-3.4039638047335,0.00627257344779554,0.0283850758625357,-3.49266888445039
"ABRA",-0.402245295645425,11.6381713233373,-3.40105877341221,0.00630409567659939,0.0284841020250018,-3.49780029465109
"COPS8",-0.154439368848157,11.5248582933662,-3.39966479959943,0.00631927930383544,0.028509115027227,-3.50026267311056
"NDUFS3",0.266428742183829,15.9608435090769,3.38566869433613,0.00647382791035994,0.0291618315169415,-3.52498884043767
"EEF2",-0.235691023890912,16.1112402808595,-3.38412416888677,0.00649111915730568,0.0291952163011237,-3.5277177741536
"ATIC",-0.416253747407191,13.264486510377,-3.38297962350061,0.00650396314203702,0.029208527484376,-3.52974004362963
"LAMA4",0.2339626151491,11.4844739719026,3.38066303642179,0.00653003959727678,0.0292412351912889,-3.53383326227795
"IPO5",-0.219053833981336,14.3011775158143,-3.38057459086684,0.00653103730160768,0.0292412351912889,-3.53398954085046
"ECM1",-0.267603153256088,12.5495036458642,-3.37953576475629,0.00654276743377081,0.0292462421047663,-3.53582510509861
"DUSP27",0.237444587309191,11.0473640804196,3.3787238851008,0.00655195000790366,0.0292462421047663,-3.53725968189699
"MRPS33",0.474521896518432,12.5930331594904,3.37677279892199,0.00657407145483265,0.0293007257149781,-3.54070727981705
"FEZ2",0.241492028962094,10.2751241661371,3.37338458679685,0.00661266942862047,0.0294283707252613,-3.54669451110762
"SURF4",-0.19987512395009,12.7676019640894,-3.36242799840054,0.00673908501197459,0.0299458589629848,-3.56605741214118
"ACADSB",0.516808705338589,13.8349104210504,3.35189060584272,0.00686300389583948,0.0304507154837923,-3.58468189963411
"PALLD",0.216368140527081,11.5436455889544,3.34779634641903,0.00691178043791394,0.0306211562129471,-3.5919189632346
"FAM120A",-0.187027594795032,11.9413712042493,-3.34321080731312,0.00696683208371743,0.0308188455200375,-3.60002479647419
"DCXR",0.493007583258484,13.4535991013008,3.32903047328169,0.00713993601910085,0.0315373855552212,-3.62509366682025
"SRSF4",-0.25268315344332,13.0693282685546,-3.32721953341967,0.00716235804727791,0.0315399321768316,-3.62829540060799
"PSMD13",-0.195526899894579,13.1689869423327,-3.32661722917051,0.00716983141796529,0.0315399321768316,-3.62936028344158
"CARS2",0.301142423340847,11.5254340190702,3.32639967398216,0.00717253279960435,0.0315399321768316,-3.62974492564141
"TSFM",0.251736495594374,11.8529993377866,3.30332452784731,0.00746506069247191,0.0327774953138997,-3.67054617131342
"SLC25A3",0.20527533001033,17.760625162604,3.30057731315958,0.00750069242040633,0.032838809242867,-3.67540423490587
"SIRT3",0.396643821023739,13.0295821953754,3.30053436513009,0.00750125084227928,0.032838809242867,-3.6754801831727
"PCNP",-0.179428810233716,10.8045252329525,-3.29779104804687,0.00753700853172784,0.032946538774047,-3.68033144322384
"PSMA7",-0.199674953497061,13.6023036349364,-3.2955190306232,0.0075667551706652,0.0330277127464042,-3.68434932449942
"LARS",-0.199256911847542,11.9846536790205,-3.29392987623503,0.00758763275854017,0.0330699923325755,-3.68715965032164
"EIF2B5",0.205468897597733,11.4865215412312,3.28780093438829,0.00766870578904387,0.0333741172409789,-3.69799856630872
"EML1",-0.199894199334206,12.0855898787909,-3.28546798152825,0.00769979834616952,0.0334601531072514,-3.70212444504199
"RAP1B",-0.839109994190428,10.4754446062543,-4.08835544552273,0.00771705087544691,0.0334858815520494,-2.88908403400298
"ARIH1",-0.260109789029976,10.2812273524746,-3.27135352542113,0.00789068038269075,0.0341890916874651,-3.72708716458708
"GPHN",0.176965876880475,11.5128154778793,3.27032688587227,0.00790475198693562,0.0341999152582647,-3.72890293049052
"CTNNA1",-0.376311659447008,10.9715162377228,-3.26935556225238,0.00791808903376002,0.0342075337642703,-3.73062086839753
"ADHFE1",0.376864117295739,14.1737017628286,3.26612269504401,0.00796264487399374,0.034317591259859,-3.73633874391336
"OPA1",0.223718678659443,13.4695046099552,3.26582279835459,0.00796679106743259,0.034317591259859,-3.73686916548916
"UBE2G1",-0.216470361316221,12.3013945691643,-3.26314456619671,0.00800391674947128,0.0343930611961226,-3.74160612709114
"HADH",0.46885051577739,16.4326449012864,3.26288032737145,0.00800758920573007,0.0343930611961226,-3.74207348577638
"AHCY",0.164584854564394,14.8681932481827,3.25596487935869,0.00810431682523384,0.0347317176414482,-3.75430495187671
"SRPK2",1.38907011218757,13.6600260351083,3.25556515529248,0.00810994422084577,0.0347317176414482,-3.75501195723778
"S100A13",-1.12664669234843,12.9350343615353,-3.25189733069747,0.00816176743480739,0.0349030720258406,-3.76149939206485
"CMC1",0.38277040387827,12.9514451246519,3.24995099981556,0.00818940475582586,0.034957113255918,-3.76494196941274
"HSD17B8",0.406104242317211,13.3817552603639,3.24934255336565,0.00819806412397671,0.034957113255918,-3.76601816315289
"CD99L2",-0.486074988307722,9.53112383046727,-3.24541690958903,0.00825415901480275,0.0351296162423771,-3.77296169896516
"SNAP23",-0.265294573869641,11.640479905152,-3.24484976338251,0.008262295529087,0.0351296162423771,-3.77396485003807
"NDUFS4",0.311512273431932,15.5115804342291,3.2423503958835,0.00829825024336128,0.0351764839583736,-3.77838566479604
"VPS33A",-1.5785074208539,12.3441770232029,-3.41911114750968,0.00829828444121902,0.0351764839583736,-3.51948447738097
"RAB12",-0.158503266078275,14.6333235345437,-3.24160315356013,0.00830903072857692,0.0351764839583736,-3.77970736974755
"SOD2",0.477260650389745,16.6626254688603,3.24030997532127,0.00832772126661935,0.0351872194684382,-3.78199471602388
"DHX36",-0.72428773524128,9.86786178180877,-3.2397807981895,0.00833538193837792,0.0351872194684382,-3.78293071416741
"DDAH1",-0.995449778895047,14.6854390494374,-3.23608330579919,0.00838911023365931,0.035360685542343,-3.78947077748242
"NME1",-0.209892030876453,12.0051639825412,-3.23530899245012,0.00840040651462767,0.035360685542343,-3.79084037210787
"PRKDC",-0.266937887110895,13.1093730028835,-3.23223060955633,0.00844547022525568,0.0354998072768571,-3.7962853770277
"PRKAB2",-0.199821162640479,12.9389862946678,-3.22982421940568,0.00848086868048528,0.0355979644187983,-3.80054177208114
"ANXA6",-0.209673495911566,17.5325822732544,-3.22705551643467,0.00852178433790258,0.0357189683950385,-3.80543902114605
"ABHD16A",0.238145677660443,11.6437397813752,3.22070290246057,0.00861642622267088,0.0360645035240686,-3.81667542766344
"HP1BP3",-0.218702973799562,10.5259833548372,-3.21317270843244,0.00873000291011774,0.036488201696461,-3.82999463033285
"LZIC",-0.352899504347739,10.8673626659626,-3.20975769122518,0.00878201354784,0.0365726939088341,-3.83603496942016
"ZER1",0.238208180256832,11.0336351927923,3.20886498625933,0.00879566148462546,0.0365726939088341,-3.83761394197057
"CRIP2",0.21853352195347,11.2423473380591,3.20882428751187,0.00879628421467637,0.0365726939088341,-3.83768592784021
"RMDN1",0.436806085415812,12.8096727855683,3.20859951107429,0.00879972432121187,0.0365726939088341,-3.83808350083291
"ETHE1",0.198733255538611,11.7920910898886,3.20591875955694,0.00884085804108103,0.0366920442575765,-3.84282506101067
"NDUFB1",0.531141745249421,16.2348157765591,3.20073366925734,0.00892097614533885,0.0369726290455488,-3.85199606383551
"TMEM43",-0.224043366239364,13.1463087149832,-3.19284920970248,0.0090442257901062,0.0374309344674563,-3.86594123897087
"TMOD4",-0.240379211701025,15.6994092393048,-3.19032896461202,0.00908398736120465,0.0375429128005031,-3.8703986934592
"CLUH",-0.188210106684862,12.4619100806397,-3.18846176095977,0.00911356089804637,0.037612531359954,-3.87370111194501
"AP2A1",0.2490262182639,10.5164319400434,3.18672531581228,0.00914115152075284,0.0376737834641906,-3.87677224244067
"LMNA",0.160437629514671,15.0788491459099,3.18569430197887,0.00915757372357662,0.0376889002133272,-3.87859571457195
"ASPH",-0.728611834089877,10.8372187321404,-3.18267865706409,0.0092057803980525,0.0378346051129974,-3.88392919765509
"COX7C",0.427765015286196,15.3027497157264,3.18000533714473,0.00924873110407189,0.0379583339062951,-3.88865718020582
"CKMT2",0.390476536856418,18.4216934400451,3.17808952242173,0.00927963699706373,0.037987155930098,-3.89204541511675
"CSE1L",-0.174950790710302,13.4704650769738,-3.17733925612454,0.00929176894466402,0.037987155930098,-3.89337229765672
"SNRPGP15",-0.25354208531626,11.6330421849784,-3.17718165923989,0.00929431936969912,0.037987155930098,-3.89365101477382
"TPP2",-0.218114053903234,13.8951044421404,-3.17329741898298,0.00935740486652313,0.03819217041516,-3.90052039218015
"PADI2",-0.297507218532754,16.3446149170185,-3.171489365426,0.00938691884367207,0.0382597864593807,-3.9037179299984
"C14orf142",-0.35056516997853,10.5280158429871,-3.16940518665201,0.00942105789313255,0.0383460414245271,-3.90740375261997
"CDC42",0.296296158553639,13.413441009871,3.16819822276948,0.00944088589075419,0.0383738896935057,-3.90953821959182
"PHYH",-0.190861707768237,11.9549451414039,-3.1559534595155,0.00964446212010677,0.0390993775209639,-3.93119163671563
"MT-ND4",0.405443620254664,9.88033455683192,3.15587170347438,0.00964583628182156,0.0390993775209639,-3.93133620637093
"FLII",-0.246363555673261,12.8275724300104,-3.15018943267686,0.00974183440397828,0.0394119591559961,-3.94138397607516
"P4HA1",-0.250529872317527,11.0766201831659,-3.14973079407878,0.00974962509070496,0.0394119591559961,-3.94219495186503
"TTLL12",-0.243101394869495,11.1543092627134,-3.14832263192126,0.00977358455985458,0.039454839309249,-3.94468487919567
"ALDH1A3",0.341287645984385,11.0504283003826,3.14725539356904,0.00979178323050816,0.0394743785077103,-3.94657196225673
"UROS",-0.355599955832206,10.5694229506073,-3.14484615585972,0.00983299275653628,0.0395865035361917,-3.95083189676705
"UBAP2",-0.371984085190439,13.8592946358454,-3.13867736511376,0.009939315160971,0.0399601038104344,-3.96173894123947
"CSK",0.250173220702756,11.7488164325881,3.13711924718221,0.00996635474296625,0.039994138887978,-3.96449375448238
"CUL1",-0.191980508459032,13.2076104011035,-3.13663063482815,0.00997484952975965,0.039994138887978,-3.96535763190426
"SUCLG2",0.513283004414111,14.0701187578954,3.13417067112272,0.0100177293554262,0.0400412703563937,-3.96970684103051
"WDR81",-0.989851438782013,12.5288948309064,-3.29632640932119,0.0100238719097141,0.0400412703563937,-3.71654484620792
"PPP1R3D",-0.51600290321406,10.5488300119392,-3.13362562097685,0.0100272555207213,0.0400412703563937,-3.97067047425607
"DAD1",-0.243024530155447,12.3684417387886,-3.12840525978501,0.0101189630039017,0.0403529496309442,-3.97989966105997
"LMNB1",-0.293979843398972,11.2058415642531,-3.12536579280732,0.0101727506440901,0.0404619364950692,-3.98527297184411
"HARS",-0.267600790850734,13.7136106931096,-3.12531352640836,0.0101736781102661,0.0404619364950692,-3.98536536930632
"METTL7B",-0.734587168710853,10.1481605600264,-3.28309844126358,0.0102310277133831,0.0406353318454932,-3.769136261701
"NARS",-0.221452450261703,12.4333893075312,-3.12101828676856,0.0102501917043851,0.0406568006529636,-3.99295839165723
"SNX3",-0.190091252103677,10.4911074710361,-3.11996191284619,0.0102690989940302,0.0406771950768892,-3.99482576945526
"IMPA1",0.22122859847949,13.1632750478182,3.11407934194823,0.0103750373850776,0.0410000068630329,-4.00522412210529
"PCBD1",0.225018934787979,13.7744548675469,3.11357910909877,0.0103840971067996,0.0410000068630329,-4.00610832806593
"CHMP6",0.210983318591881,12.1334007352157,3.11313107287697,0.0103922183216283,0.0410000068630329,-4.0069002673897
"SOD1",-0.167814639405488,16.5516921498299,-3.11165712808193,0.0104189809919676,0.0410507851083522,-4.00950555096357
"MRPS14",0.271051997507769,11.1877038659038,3.1098033987923,0.0104527389545294,0.0411289528770099,-4.01278205979589
"IAH1",0.200098282471389,12.3808714509465,3.10801550284187,0.0104854033512703,0.0412026155625048,-4.01594213594566
"TMEM126A",0.349367544685681,12.1761050340114,3.10680113473124,0.0105076486834102,0.041235195032506,-4.0180884710624
"ACTR3",-0.145940171492471,11.7572215401947,-3.10591237954797,0.01052395968358,0.0412444308554098,-4.01965928072575
"CYB5B",0.239602357638232,11.8169829142499,3.09694187153481,0.0106900394682846,0.0418398233493787,-4.03551297943232
"RPS3A",-0.18388393700039,13.2699712289118,-3.09532340930614,0.0107202859880621,0.0419027051517507,-4.03837310602385
"PPP5C",-0.181344106141982,12.8656843428724,-3.09362979947609,0.010752029979946,0.0419712663021672,-4.04136596377161
"SERPINH1",0.288235510920336,11.0743653300427,3.09024371001906,0.0108157833237532,0.0421203965185174,-4.04734946747332
"ADAL",0.277128070472497,11.2998096065673,3.09008708994598,0.0108187414407969,0.0421203965185174,-4.04762622124652
"PLIN3",0.259364821393898,13.7330448305712,3.08912014021097,0.0108370226314363,0.0421208891313378,-4.04933484522015
"CASP14",-0.334458409153925,13.6626334545873,-3.08789645843412,0.0108602025831896,0.0421208891313378,-4.05149708654442
"PCCA",0.305100330051133,12.4326437731287,3.0878211755736,0.0108616302937663,0.0421208891313378,-4.05163010982462
"SIRT2",0.201436034216309,11.4201652329631,3.0866278983796,0.0108842858060511,0.0421534266800535,-4.05373858660031
"TIMM13",0.490817720969618,13.4477417650027,3.08326970603445,0.0109483021648479,0.0423458545773895,-4.05967218730504
"CLIC4",-0.286307906588682,11.3710289938769,-3.07983716842613,0.0110141308256455,0.0425198410255448,-4.06573683591475
"COQ5",0.32755225795376,13.8527475753873,3.07942492733996,0.0110220636973155,0.0425198410255448,-4.06646516675677
"HNRNPA1",0.134856287978527,13.0379927722242,3.07579050796076,0.0110922532845149,0.0427348219761951,-4.07288610710184
"TTC37",0.258012530923656,10.4185648674906,3.06771401391504,0.0112498587449612,0.0432855893116673,-4.08715352230761
"CAST",-0.205245831747288,12.3407295054078,-3.06469519021427,0.0113093500364677,0.0434579055367516,-4.09248588699391
"LSM3",-0.423384783910207,10.9757012142956,-3.061826869421,0.0113661710555055,0.0436195265831412,-4.09755215018561
"MIA2",-0.545378119952874,8.25288924630613,-3.21346207358217,0.011397852638142,0.0436843768426843,-3.88141903376294
"SAR1A",0.176521870926516,11.906999438496,3.04705516941158,0.0116634140926279,0.0446442858079217,-4.12363898630982
"GLRX5",0.360007370973234,12.2073909054382,3.04279486294395,0.0117505973859946,0.0449198127756972,-4.13116134080192
"DCUN1D1",-0.208298856517468,11.7465410694627,-3.04202325042986,0.0117664582365577,0.0449223308643771,-4.1325236973303
"MRPS28",0.222624094358094,10.6524293481662,3.04111152005996,0.0117852272394396,0.0449359309581212,-4.1341334185941
"ARPC3",0.175325490697137,11.8909430129561,3.03710717952823,0.0118680210182743,0.0451933016868563,-4.14120300230891
"COQ6",0.336320095393122,13.2626892829054,3.0361877246708,0.0118871147230409,0.0452077529042288,-4.14282620052101
"HN1",-0.330398052384464,11.2597851158629,-3.0348761031513,0.0119144061677667,0.0452533036320701,-4.14514167357524
"CRIP1",0.730088580871673,11.2767210497618,3.4505488236261,0.0119758766750618,0.0454283896980841,-3.56261143279973
"BCAP29",-0.190078030338714,11.491029418216,-3.02133016670651,0.0122000017143665,0.0462192372640422,-4.16905125821779
"RPS11",-0.207225669638905,12.6926535855608,-3.01728448338972,0.0122866359242202,0.0464878478310766,-4.17619081624781
"FGB",0.359765090285251,13.4731725427127,3.01579030903066,0.012318789403646,0.0465499011352609,-4.1788274725125
"LYRM7",0.400654037627003,13.0142498898505,3.01082967328151,0.0124261504764874,0.0468956253614564,-4.1875804799498
"CRYM",1.32058191705524,13.1368464506491,3.00771980768228,0.0124939384614304,0.0470833111339507,-4.19306729805442
"TMPO",0.182103609411351,10.9571996650997,3.00708830972624,0.0125077493198482,0.0470833111339507,-4.19418141710092
"FDX1",0.299544348096475,11.8117542005641,3.00612243993249,0.0125289027756791,0.0470995367209094,-4.19588541844231
"RPL15",-0.245204027912083,13.7320309560556,-3.00543695348722,0.0125439375293928,0.0470995367209094,-4.19709473947133
"APPL1",-0.183489070788436,13.915146815488,-3.0039827131755,0.0125758938037669,0.0471596017641258,-4.19966021391805
"MYH13",0.172941684371882,16.1461416063946,3.00198056005942,0.0126200250106712,0.0472651126825517,-4.20319213145531
"NTMT1",0.325890600957688,14.3257644473098,2.99762028059478,0.0127166765778427,0.0475668092247155,-4.21088332211404
"NDUFA9",0.219491694996091,16.4739231597515,2.98842667385089,0.0129229258998139,0.0482771757698485,-4.22709734887905
"DST",-0.167396212050365,14.3038026981485,-2.98427667544412,0.0130171316547589,0.0485677071209754,-4.23441510109925
"STUB1",-0.214866792336277,12.6575419320085,-2.98230253382929,0.0130621883843751,0.0486363398557999,-4.23789585039713
"UBE2M",-0.151754864431306,13.3890456060696,-2.9820289638864,0.0130684446177682,0.0486363398557999,-4.23837818645279
"LAMTOR1",-0.216288662218634,11.3959998919077,-2.98001626671367,0.0131145659045819,0.0487465940226912,-4.24192669929616
"SLC25A24",-0.28624996307164,10.9933236300934,-2.9767338147101,0.0131901369778418,0.0489265018591293,-4.24771345339335
"NOP14",-0.284598152485856,13.9214787490867,-2.97647640247453,0.013196081888909,0.0489265018591293,-4.24816723274557
