MYH1,MYH2,MYH7,TPM3,TPM1,ATP2A2,ATP2A1,TNNT1,TNNT3,MYL2,MYL1,MYL3,sum_MYH,MYH7_fraction,order_MYH7,MYH2_fraction,order_MYH2,MYH1_fraction,order_MYH1,sum_MYH_slowfast,MYH7_fraction_slowfast,order_MYH7_slowfast,MYH2_fraction_slowfast,order_MYH2_slowfast,sum_TNNT,TNNT1_fraction,order_TNNT1,TNNT3_fraction,order_TNNT3,sum_TPM,TPM1_fraction,order_TPM1,TPM3_fraction,order_TPM3,sum_ATP2A,ATP2A1_fraction,order_ATP2A1,ATP2A2_fraction,order_ATP2A2,sum_MYL,MYL1_fraction,order_MYL1,MYL3_fraction,order_MYL3,fiber_type_MYH,fiber_type_MYH_slowfast,fiber_type_TPM_slowfast,fiber_type_TNNT_slowfast,fiber_type_ATP2A_slowfast,fiber_type_MYL_slowfast,fiber_type_combined,fiber_type_MYH_hybrids,Sample,subject,fiber
1675,72,11,4,237,6,337,18,215,14,385,3,1758,0.6257110352673493,769,4.09556313993174,701,95.27872582480092,27,83,13.253012048192772,420,86.74698795180723,506,233,7.725321888412018,523,92.27467811158799,403,241,98.3402489626556,157,1.6597510373443984,769,343,98.25072886297376,228,1.749271137026239,698,388,99.22680412371135,142,0.7731958762886598,784,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,10_25,10,25
1117,332,8,1,177,3,353,8,221,5,389,3,1457,0.5490734385724091,798,22.786547700754976,500,76.66437886067261,85,340,2.3529411764705883,566,97.6470588235294,360,229,3.4934497816593884,757,96.50655021834062,169,178,99.43820224719101,57,0.5617977528089888,868,356,99.15730337078652,115,0.8426966292134831,811,392,99.23469387755102,141,0.7653061224489796,785,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,14_5,14,5
110,810,5,4,297,11,250,9,190,6,519,4,925,0.5405405405405406,805,87.56756756756758,346,11.891891891891893,217,815,0.6134969325153374,825,99.38650306748467,101,199,4.522613065326634,690,95.47738693467338,236,301,98.67109634551495,124,1.3289036544850499,802,261,95.78544061302682,440,4.21455938697318,486,523,99.23518164435946,140,0.7648183556405354,786,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,10_94,10,94
18,1475,3,1,282,0,210,4,204,8,401,3,1496,0.2005347593582888,898,98.59625668449198,63,1.2032085561497325,542,1478,0.20297699594046006,905,99.79702300405954,21,208,1.9230769230769231,850,98.07692307692307,76,283,99.64664310954063,35,0.35335689045936397,891,210,100,19,0,914,404,99.25742574257426,139,0.7425742574257426,787,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,7_152,7,152
8,1037,26,6,287,11,278,9,220,17,535,4,1071,2.427637721755369,469,96.82539682539682,190,0.7469654528478058,666,1063,2.4459078080903107,559,97.55409219190969,367,229,3.9301310043668125,730,96.06986899563319,196,293,97.95221843003414,204,2.04778156996587,722,289,96.19377162629758,414,3.8062283737024223,512,539,99.25788497217069,138,0.7421150278293136,788,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,12_99,12,99
563,642,1,1,284,3,293,4,247,5,402,3,1206,0.08291873963515754,920,53.233830845771145,445,46.683250414593694,131,643,0.15552099533437014,909,99.84447900466563,17,251,1.593625498007968,871,98.40637450199203,54,285,99.64912280701755,33,0.3508771929824561,893,296,98.98648648648648,131,1.0135135135135136,795,405,99.25925925925925,137,0.7407407407407408,789,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,3_161,3,161
81,1082,7,2,283,5,284,6,385,7,275,2,1170,0.5982905982905984,782,92.47863247863248,307,6.923076923076923,251,1089,0.642791551882461,821,99.35720844811755,105,391,1.5345268542199488,874,98.46547314578005,52,285,99.29824561403508,68,0.7017543859649122,858,289,98.26989619377161,225,1.7301038062283738,701,277,99.27797833935018,136,0.7220216606498195,790,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,9_79,9,79
1,988,10,14,205,12,299,9,209,12,553,4,999,1.001001001001001,665,98.8988988988989,36,0.10010010010010009,877,998,1.002004008016032,735,98.99799599198397,191,218,4.128440366972478,716,95.87155963302753,210,219,93.60730593607306,479,6.392694063926941,447,311,96.14147909967846,417,3.858520900321544,509,557,99.2818671454219,135,0.718132854578097,791,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,9_163,9,163
1460,83,11,3,243,2,352,9,276,18,281,2,1554,0.7078507078507079,744,5.341055341055341,648,93.95109395109395,40,94,11.702127659574469,430,88.29787234042553,496,285,3.1578947368421053,777,96.84210526315789,149,246,98.78048780487805,116,1.2195121951219512,811,354,99.43502824858757,74,0.5649717514124294,852,283,99.29328621908127,134,0.7067137809187279,792,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,14_90,14,90
269,886,7,6,182,5,238,9,238,14,422,3,1162,0.6024096385542169,780,76.24784853700515,385,23.14974182444062,178,893,0.7838745800671892,786,99.21612541993281,140,247,3.643724696356275,751,96.35627530364373,175,188,96.80851063829788,304,3.1914893617021276,622,243,97.94238683127571,262,2.05761316872428,663,425,99.29411764705883,133,0.7058823529411765,793,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,11_3,11,3
7,1202,7,6,239,3,280,10,211,7,287,2,1216,0.575657894736842,791,98.84868421052632,39,0.575657894736842,733,1209,0.5789909015715468,837,99.42100909842844,89,221,4.524886877828054,689,95.47511312217195,237,245,97.55102040816327,237,2.4489795918367347,689,283,98.93992932862191,137,1.0600706713780919,788,289,99.30795847750865,132,0.6920415224913495,794,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,5_2,5,2
478,500,10,4,238,2,416,10,225,9,439,3,988,1.0121457489878543,664,50.607287449392715,448,48.38056680161944,130,510,1.9607843137254901,594,98.0392156862745,331,235,4.25531914893617,707,95.74468085106383,219,242,98.34710743801654,156,1.6528925619834711,771,418,99.52153110047847,66,0.4784688995215311,860,442,99.3212669683258,131,0.6787330316742082,795,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,2_166,2,166
1583,58,3,2,327,5,363,3,257,2,441,3,1644,0.18248175182481752,904,3.5279805352798053,739,96.28953771289538,18,61,4.918032786885246,476,95.08196721311475,450,260,1.153846153846154,898,98.84615384615385,28,329,99.3920972644377,63,0.60790273556231,863,368,98.6413043478261,186,1.358695652173913,740,444,99.32432432432432,130,0.6756756756756757,796,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,3_169,3,169
5,822,0,0,182,1,452,0,205,0,148,1,827,0,925,99.39540507859735,10,0.6045949214026602,722,822,0,925,100,5,205,0,919,100,1,182,100,1,0,897,453,99.77924944812362,34,0.22075055187637968,892,149,99.32885906040269,129,0.6711409395973155,797,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,5_25,5,25
30,1262,26,9,195,17,240,14,215,19,449,3,1318,1.9726858877086493,508,95.75113808801214,245,2.2761760242792106,373,1288,2.018633540372671,590,97.98136645962732,336,229,6.11353711790393,604,93.88646288209607,322,204,95.58823529411765,384,4.411764705882353,542,257,93.3852140077821,523,6.614785992217899,403,452,99.33628318584071,127,0.6637168141592921,798,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,13_22,13,22
454,712,4,6,172,1,238,8,226,5,449,3,1170,0.3418803418803419,871,60.85470085470085,422,38.80341880341881,153,716,0.5586592178770949,840,99.4413407821229,86,234,3.418803418803419,763,96.58119658119658,163,178,96.62921348314607,318,3.3707865168539324,608,239,99.581589958159,60,0.41841004184100417,866,452,99.33628318584071,128,0.6637168141592921,799,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,11_16,11,16
341,757,4,5,264,4,317,10,282,0,301,2,1102,0.3629764065335753,862,68.69328493647913,404,30.943738656987296,161,761,0.5256241787122208,849,99.47437582128778,77,292,3.4246575342465753,762,96.57534246575342,164,269,98.14126394052045,180,1.858736059479554,746,321,98.75389408099689,168,1.2461059190031152,759,303,99.33993399339934,126,0.6600660066006601,800,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,3_164,3,164
405,666,2,2,262,0,346,6,281,10,606,4,1073,0.1863932898415657,903,62.06896551724138,418,37.74464119291706,154,668,0.29940119760479045,893,99.7005988023952,33,287,2.0905923344947737,844,97.90940766550523,82,264,99.24242424242425,73,0.7575757575757576,853,346,100,9,0,904,610,99.34426229508196,125,0.6557377049180327,801,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,9_159,9,159
3,32,1,3,93,3,207,1,57,4,466,3,36,2.7777777777777777,448,88.88888888888889,338,8.333333333333332,236,33,3.0303030303030303,529,96.96969696969697,396,58,1.7241379310344827,867,98.27586206896551,59,96,96.875,298,3.125,628,210,98.57142857142858,191,1.4285714285714286,735,469,99.36034115138592,124,0.6396588486140725,802,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,2_175,2,175
1964,87,0,5,314,2,472,6,234,9,315,2,2051,0,923,4.24183325207216,693,95.75816674792785,25,87,0,922,100,2,240,2.5,813,97.5,112,319,98.43260188087774,145,1.5673981191222568,781,474,99.57805907172997,61,0.42194092827004215,864,317,99.36908517350159,123,0.6309148264984227,803,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,3_1,3,1
676,673,6,2,216,2,339,8,190,7,474,3,1355,0.44280442804428044,838,49.66789667896679,450,49.88929889298893,127,679,0.8836524300441826,766,99.11634756995582,160,198,4.040404040404041,724,95.95959595959596,202,218,99.08256880733946,89,0.9174311926605505,837,341,99.41348973607037,77,0.5865102639296188,849,477,99.37106918238993,122,0.628930817610063,804,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,14_161,14,161
2,951,9,4,213,4,268,8,236,5,159,1,962,0.9355509355509356,684,98.85654885654886,37,0.2079002079002079,856,960,0.9375,750,99.0625,176,244,3.278688524590164,770,96.72131147540983,155,217,98.15668202764977,178,1.8433179723502304,748,272,98.52941176470588,197,1.4705882352941175,729,160,99.375,120,0.625,805,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,9_2,9,2
4,1377,6,1,226,3,260,6,218,6,477,3,1387,0.43258832011535686,840,99.27901946647441,15,0.2883922134102379,835,1383,0.43383947939262474,872,99.56616052060737,54,224,2.6785714285714284,804,97.32142857142857,122,227,99.55947136563876,47,0.4405286343612335,879,263,98.85931558935361,147,1.1406844106463878,779,480,99.375,121,0.625,806,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,7_81,7,81
8,1100,11,3,255,8,255,7,306,13,320,2,1119,0.9830205540661305,673,98.30205540661304,90,0.7149240393208222,681,1111,0.9900990099009901,739,99.00990099009901,187,313,2.2364217252396164,832,97.76357827476039,94,258,98.83720930232558,110,1.1627906976744187,816,263,96.95817490494296,362,3.041825095057034,564,322,99.37888198757764,118,0.6211180124223602,807,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,12_174,12,174
1448,13,8,4,298,3,542,9,318,2,160,1,1469,0.5445881552076242,804,0.8849557522123894,907,98.57045609257999,3,21,38.095238095238095,360,61.904761904761905,566,327,2.7522935779816518,801,97.24770642201835,125,302,98.67549668874173,123,1.3245033112582782,803,545,99.44954128440368,71,0.5504587155963303,855,161,99.37888198757764,119,0.6211180124223602,808,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,1_1,1,1
25,874,16,10,270,9,234,14,193,18,324,2,915,1.7486338797814207,537,95.51912568306011,251,2.73224043715847,339,890,1.7977528089887642,613,98.20224719101124,313,207,6.763285024154589,565,93.23671497584542,361,280,96.42857142857143,332,3.571428571428571,595,243,96.29629629629629,412,3.7037037037037033,514,326,99.38650306748467,117,0.6134969325153374,809,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,10_77,10,77
15,570,5,2,100,1,377,10,288,5,166,1,590,0.847457627118644,704,96.61016949152543,202,2.5423728813559325,350,575,0.8695652173913043,768,99.1304347826087,158,298,3.3557046979865772,767,96.64429530201343,159,102,98.0392156862745,191,1.9607843137254901,733,378,99.73544973544973,40,0.26455026455026454,886,167,99.40119760479041,116,0.5988023952095809,810,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,5_99,5,99
630,983,7,4,252,4,304,7,226,12,336,2,1620,0.43209876543209874,841,60.67901234567902,423,38.88888888888889,152,990,0.7070707070707071,805,99.29292929292929,121,233,3.004291845493562,786,96.99570815450643,140,256,98.4375,144,1.5625,783,308,98.7012987012987,177,1.2987012987012987,748,338,99.40828402366864,115,0.591715976331361,811,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,5_9,5,9
55,739,17,3,196,5,296,9,205,16,345,2,811,2.096177558569667,493,91.12207151664612,318,6.781750924784218,252,756,2.2486772486772484,572,97.75132275132276,354,214,4.205607476635514,711,95.7943925233645,216,199,98.49246231155779,139,1.507537688442211,787,301,98.33887043189368,217,1.6611295681063125,709,347,99.42363112391931,114,0.57636887608069165,812,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,14_91,14,91
3,865,8,0,149,2,258,5,223,8,175,1,876,0.91324200913242,689,98.74429223744292,49,0.3424657534246575,814,873,0.9163802978235969,755,99.0836197021764,171,228,2.1929824561403506,837,97.80701754385966,88,149,100,24,0,920,260,99.23076923076923,108,0.7692307692307693,818,176,99.43181818181817,113,0.5681818181818182,813,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,7_154,7,154
333,1124,5,5,279,3,239,10,218,9,351,2,1462,0.3419972640218878,870,76.88098495212039,383,22.77701778385773,179,1129,0.44286979627989376,871,99.5571302037201,55,228,4.385964912280701,699,95.6140350877193,227,284,98.23943661971832,167,1.7605633802816902,759,242,98.7603305785124,166,1.2396694214876034,760,353,99.43342776203966,112,0.56657223796034,814,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,7_15,7,15
16,847,5,4,225,3,235,12,170,14,359,2,868,0.5760368663594471,790,97.58064516129032,142,1.8433179723502304,413,852,0.5868544600938966,835,99.4131455399061,91,182,6.593406593406594,574,93.4065934065934,351,229,98.2532751091703,166,1.7467248908296942,760,238,98.73949579831933,172,1.2605042016806722,754,361,99.445983379501385,111,0.554016620498615,815,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,10_22,10,22
689,789,6,2,241,1,248,5,221,7,361,2,1484,0.40431266846361186,852,53.16711590296496,446,46.42857142857143,132,795,0.7547169811320755,790,99.24528301886792,136,226,2.2123893805309733,834,97.78761061946902,92,243,99.1769547325103,77,0.823045267489712,849,249,99.59839357429718,59,0.4016064257028112,867,363,99.44903581267218,110,0.5509641873278237,816,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,7_170,7,170
28,1113,8,5,202,2,313,10,204,10,362,2,1149,0.6962576153176675,749,96.8668407310705,188,2.4369016536118364,360,1121,0.7136485280999109,802,99.28635147190009,124,214,4.672897196261682,680,95.32710280373831,246,207,97.58454106280193,235,2.4154589371980677,691,315,99.36507936507937,87,0.6349206349206349,839,364,99.45054945054946,109,0.5494505494505495,817,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,14_166,14,166
1598,40,9,2,223,4,335,8,201,11,364,2,1647,0.546448087431694,801,2.428658166363084,818,97.02489374620522,11,49,18.367346938775512,404,81.63265306122449,522,209,3.827751196172249,742,96.17224880382776,184,225,99.11111111111111,83,0.8888888888888888,843,339,98.82005899705014,156,1.1799410029498525,770,366,99.4535519125683,108,0.546448087431694,818,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,10_21,10,21
33,1068,16,6,254,10,335,12,279,7,548,3,1117,1.432408236347359,594,95.61324977618622,249,2.954341987466428,328,1084,1.4760147601476015,661,98.5239852398524,265,291,4.123711340206185,717,95.87628865979381,209,260,97.6923076923077,227,2.307692307692308,699,345,97.10144927536231,347,2.898550724637681,579,551,99.45553539019963,107,0.5444646098003629,819,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,1_4,1,4
6,1337,8,2,345,4,156,5,193,7,374,2,1351,0.5921539600296076,783,98.96373056994818,33,0.44411547002220575,782,1345,0.5947955390334573,833,99.40520446096654,93,198,2.525252525252525,812,97.47474747474747,114,347,99.42363112391931,59,0.57636887608069165,867,160,97.5,310,2.5,616,376,99.46808510638297,106,0.5319148936170213,820,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,10_91,10,91
1308,290,19,5,211,4,281,12,228,11,376,2,1617,1.1750154607297465,629,17.934446505875076,509,80.89053803339517,80,309,6.148867313915858,464,93.85113268608414,462,240,5,653,95,273,216,97.68518518518519,228,2.314814814814815,698,285,98.59649122807016,188,1.4035087719298245,738,378,99.47089947089947,105,0.5291005291005291,821,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,14_1,14,1
1365,182,11,4,221,3,512,5,247,6,381,2,1558,0.7060333761232349,746,11.681643132220795,545,87.61232349165597,66,193,5.699481865284974,468,94.30051813471503,458,252,1.984126984126984,849,98.01587301587301,77,225,98.22222222222223,170,1.7777777777777777,755,515,99.41747572815534,75,0.5825242718446602,851,383,99.47780678851174,104,0.5221932114882507,822,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,2_84,2,84
3,1160,4,5,200,5,197,4,167,8,400,2,1167,0.34275921165381323,869,99.40017137960582,9,0.2570694087403599,845,1164,0.3436426116838488,886,99.65635738831615,40,171,2.3391812865497075,824,97.6608187134503,102,205,97.5609756097561,236,2.4390243902439024,690,202,97.52475247524752,308,2.4752475247524752,618,402,99.50248756218906,103,0.4975124378109453,823,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,7_76,7,76
83,1248,14,6,206,4,260,14,242,14,404,2,1345,1.0408921933085502,657,92.78810408921933,302,6.171003717472119,262,1262,1.109350237717908,714,98.8906497622821,212,256,5.46875,633,94.53125,293,212,97.16981132075472,265,2.8301886792452833,663,264,98.48484848484848,202,1.5151515151515151,725,406,99.50738916256158,102,0.49261083743842365,824,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,4_84,4,84
190,970,11,5,246,1,384,12,232,17,428,2,1171,0.9393680614859093,682,82.83518360375747,367,16.225448334756617,197,981,1.1213047910295617,710,98.87869520897044,216,244,4.918032786885246,660,95.08196721311475,266,251,98.00796812749005,197,1.9920318725099602,729,385,99.74025974025975,39,0.2597402597402597,887,430,99.53488372093024,101,0.46511627906976744,825,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,3_25,3,25
34,1190,10,5,295,8,275,8,259,10,217,1,1234,0.8103727714748784,720,96.43435980551054,214,2.755267423014587,337,1200,0.8333333333333334,775,99.16666666666667,151,267,2.9962546816479403,787,97.00374531835206,139,300,98.33333333333333,158,1.6666666666666667,768,283,97.1731448763251,341,2.8268551236749118,585,218,99.54128440366972,100,0.45871559633027525,826,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,8_158,8,158
673,399,1,1,203,5,375,2,175,3,437,2,1073,0.09319664492078285,917,37.18546132339236,465,62.72134203168685,111,400,0.25,898,99.75,28,177,1.1299435028248588,899,98.87005649717514,27,204,99.50980392156863,50,0.49019607843137253,876,380,98.68421052631578,182,1.3157894736842104,745,439,99.54441913439635,99,0.45558086560364464,827,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,1_166,1,166
104,955,7,4,293,3,299,7,260,7,222,1,1066,0.6566604127579738,759,89.58724202626641,330,9.75609756097561,226,962,0.7276507276507277,796,99.27234927234927,130,267,2.6217228464419478,807,97.37827715355806,119,297,98.65319865319864,125,1.3468013468013467,801,302,99.00662251655629,128,0.9933774834437087,798,223,99.55156950672645,98,0.4484304932735426,828,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,14_83,14,83
1398,86,3,5,312,2,417,6,266,6,451,2,1487,0.20174848688634836,897,5.78345662407532,627,94.01479488903833,39,89,3.3707865168539324,513,96.62921348314607,413,272,2.2058823529411766,836,97.79411764705883,91,317,98.42271293375394,146,1.5772870662460567,780,419,99.52267303102626,65,0.47732696897374705,861,453,99.55849889624724,97,0.44150110375275936,829,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,3_172,3,172
675,647,8,1,267,2,359,9,290,8,458,2,1330,0.6015037593984963,781,48.64661654135338,452,50.75187969924813,126,655,1.2213740458015268,696,98.77862595419847,230,299,3.0100334448160537,785,96.98996655518395,141,268,99.6268656716418,37,0.3731343283582089,890,361,99.445983379501385,72,0.554016620498615,854,460,99.56521739130434,95,0.43478260869565216,830,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,9_86,9,86
3,1113,1,0,168,0,319,0,216,14,229,1,1117,0.08952551477170993,918,99.64189794091315,2,0.26857654431512984,841,1114,0.08976660682226212,919,99.91023339317773,7,216,0,920,100,2,168,100,2,0,898,319,100,20,0,915,230,99.56521739130434,96,0.43478260869565216,831,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,5_80,5,80
1057,61,3,4,263,4,574,1,303,7,464,2,1121,0.2676181980374665,886,5.44157002676182,644,94.29081177520071,36,64,4.6875,482,95.3125,444,304,0.3289473684210526,917,99.67105263157895,9,267,98.50187265917603,137,1.4981273408239701,789,578,99.30795847750865,94,0.6920415224913495,832,466,99.57081545064378,94,0.4291845493562232,832,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,3_165,3,165
6,999,11,2,179,5,287,13,204,4,466,2,1016,1.0826771653543308,648,98.3267716535433,85,0.5905511811023622,730,1010,1.089108910891089,720,98.91089108910892,206,217,5.990783410138248,612,94.00921658986175,314,181,98.89502762430939,102,1.1049723756906076,824,292,98.28767123287672,222,1.7123287671232876,704,468,99.57264957264957,93,0.4273504273504274,833,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,1_89,1,89
1485,89,3,2,229,2,472,5,280,4,469,2,1577,0.19023462270133165,901,5.643627140139505,634,94.16613823715916,37,92,3.260869565217391,518,96.73913043478261,408,285,1.7543859649122806,863,98.24561403508771,63,231,99.13419913419914,81,0.8658008658008658,845,474,99.57805907172997,62,0.42194092827004215,865,471,99.57537154989384,92,0.42462845010615713,834,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,2_95,2,95
6,1041,4,0,190,2,160,3,233,17,235,1,1051,0.3805899143672693,857,99.04852521408183,25,0.570884871550904,734,1045,0.3827751196172249,878,99.61722488038276,48,236,1.2711864406779663,890,98.72881355932203,37,190,100,14,0,910,162,98.76543209876543,164,1.2345679012345678,761,236,99.57627118644068,91,0.423728813559322,835,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,6_86,6,86
1726,51,14,4,285,7,405,17,263,13,236,1,1791,0.7816862088218872,729,2.8475711892797317,784,96.37074260189839,17,65,21.53846153846154,397,78.46153846153847,529,280,6.071428571428571,607,93.92857142857143,319,289,98.6159169550173,128,1.384083044982699,798,412,98.30097087378641,219,1.6990291262135921,707,237,99.57805907172997,90,0.42194092827004215,836,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,8_168,8,168
20,996,11,3,244,5,310,13,196,11,475,2,1027,1.071080817916261,653,96.98149951314508,180,1.9474196689386565,403,1007,1.0923535253227408,718,98.90764647467726,208,209,6.220095693779904,595,93.77990430622009,331,247,98.78542510121457,114,1.214574898785425,812,315,98.4126984126984,212,1.5873015873015872,715,477,99.58071278825996,89,0.41928721174004197,837,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,9_20,9,20
18,884,3,3,174,5,252,3,194,6,238,1,905,0.3314917127071823,873,97.67955801104972,135,1.9889502762430937,398,887,0.3382187147688839,887,99.66178128523111,39,197,1.5228426395939088,875,98.47715736040608,51,177,98.30508474576271,160,1.694915254237288,765,257,98.0544747081712,252,1.9455252918287937,674,239,99.581589958159,88,0.41841004184100417,838,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,2_4,2,4
6,1324,7,7,231,3,256,12,255,9,243,1,1337,0.5235602094240838,812,99.02767389678384,28,0.44876589379207177,778,1331,0.5259203606311045,848,99.4740796393689,78,267,4.49438202247191,692,95.50561797752809,234,238,97.05882352941177,279,2.941176470588235,646,259,98.84169884169884,151,1.1583011583011582,774,244,99.59016393442623,87,0.4098360655737705,839,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,6_93,6,93
35,1234,7,2,239,3,292,4,305,4,247,1,1276,0.54858934169279,799,96.70846394984326,195,2.74294670846395,338,1241,0.5640612409347301,839,99.43593875906527,87,309,1.2944983818770228,887,98.70550161812298,39,241,99.1701244813278,78,0.8298755186721992,848,295,98.98305084745763,133,1.0169491525423728,794,248,99.59677419354838,86,0.4032258064516129,840,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,1_153,1,153
699,874,6,2,376,0,306,12,252,7,251,1,1579,0.37998733375554145,858,55.35148828372387,440,44.26852438252059,136,880,0.6818181818181818,808,99.31818181818181,118,264,4.545454545454546,687,95.45454545454545,238,378,99.47089947089947,55,0.5291005291005291,871,306,100,14,0,909,252,99.60317460317461,85,0.3968253968253968,841,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,14_79,14,79
3,182,3,3,95,2,185,4,99,1,503,2,188,1.5957446808510638,566,96.80851063829788,192,1.5957446808510638,460,185,1.6216216216216217,639,98.37837837837839,287,103,3.8834951456310676,737,96.11650485436894,190,98,96.93877551020408,294,3.061224489795918,632,187,98.93048128342245,140,1.06951871657754,786,505,99.60396039603961,84,0.39603960396039606,842,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,6_82,6,82
18,77,2,7,130,4,209,9,133,6,1010,4,97,2.0618556701030926,499,79.38144329896907,376,18.556701030927837,191,79,2.5316455696202533,552,97.46835443037975,374,142,6.338028169014084,590,93.66197183098592,336,137,94.8905109489051,429,5.109489051094891,497,213,98.12206572769952,241,1.8779342723004695,685,1014,99.60552268244575,83,0.39447731755424065,843,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,3_173,3,173
29,764,5,8,237,5,249,11,135,8,507,2,798,0.6265664160401002,768,95.73934837092732,246,3.634085213032581,303,769,0.6501950585175552,818,99.34980494148245,108,146,7.534246575342466,530,92.46575342465754,396,245,96.73469387755102,309,3.2653061224489797,617,254,98.03149606299213,256,1.968503937007874,671,509,99.60707269155206,82,0.3929273084479371,844,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,10_95,10,95
433,15,2,1,96,1,490,1,89,5,509,2,450,0.4444444444444444,837,3.3333333333333335,752,96.22222222222221,19,17,11.76470588235294,428,88.23529411764706,498,90,1.1111111111111112,901,98.88888888888889,25,97,98.96907216494846,93,1.0309278350515463,832,491,99.79633401221996,33,0.20366598778004072,893,511,99.60861056751467,81,0.3913894324853229,845,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,3_22,3,22
